Automation Status,Manual Status,Product,Customer,Ordered Date,Line ID,Shipping Location
Automated,Automated,Others,Axiom,2023-01-24,421970509349,Asia
Automated,Automated,Power,St. Vintage Hospital,2023-02-13,700202774276,Europe
,Manual,Power,Pix-Vue,2022-07-03,906512385137,South America
Automated,Automated,Lighting,Zazzle.com,2023-03-30,339288529544,Europe
Automated,Automated,Others,AL'S,2023-03-28,676527364291,Asia
Automated,Automated,Others,St. Vintage Hospital,2022-10-29,694910667194,Europe
Automated,Automated,Chargers,Zazzle.com,2022-11-01,768944822870,Asia
Automated,Automated,Lighting,Fumahol,2022-07-29,294892508215,Europe
Automated,Automated,Lighting,AL'S,2022-11-09,932851341121,Asia
Automated,Automated,Others,Pix-Vue,2022-05-23,152098823246,North America
Automated,Automated,Others,Fumahol,2022-05-14,204422539666,North America
Automated,Automated,Power,AL'S,2022-08-31,716316439032,Asia
Automated,Automated,Power,Buy Yogurt,2022-09-06,994938320520,Europe
Automated,Automated,Others,Buy Yogurt,2022-10-10,959897310077,Asia
Automated,Automated,Lighting,Buy Yogurt,2022-06-08,789649086772,North America
Automated,Automated,Chargers,Large Industries,2022-07-15,180991104482,South America
Automated,Automated,Chargers,St. Vintage Hospital,2022-07-30,766229192544,Europe
Automated,Automated,Lighting,St. Vintage Hospital,2023-03-05,956110776739,North America
Automated,Automated,Lighting,Pix-Vue,2022-04-02,128884494108,South America
Automated,Automated,Power,Axiom,2022-06-17,520006903354,Asia
Automated,Automated,Others,Fumahol,2022-06-20,516004601564,Europe
Automated,Automated,Power,Axiom,2022-06-05,873248623315,South America
Automated,Automated,Others,Pix-Vue,2023-03-15,687057227129,Europe
,Manual,Lighting,Zazzle.com,2022-08-05,948187447825,Asia
Automated,Automated,Lighting,Large Industries,2022-09-26,446923832942,Europe
Automated,Automated,Power,St. Vintage Hospital,2022-07-24,849968934772,North America
Automated,Automated,Lighting,Zazzle.com,2023-01-20,275217084129,North America
,Partial,Chargers,Pix-Vue,2022-06-26,883743186832,Asia
Automated,Automated,Lighting,Large Industries,2022-05-07,231252195863,Asia
Automated,Automated,Lighting,Buy Yogurt,2022-10-26,983880960488,North America
Automated,Automated,Lighting,Zazzle.com,2022-05-07,956807693825,Asia
Automated,Automated,Chargers,Axiom,2022-06-10,842555237130,South America
Automated,Automated,Chargers,Pix-Vue,2022-08-07,592761897758,North America
Automated,Automated,Power,AL'S,2022-07-03,993127812199,Asia
Automated,Automated,Power,St. Vintage Hospital,2022-12-26,279433026155,Europe
Automated,Automated,Power,AL'S,2022-05-10,246540673088,Asia
Automated,Automated,Others,Zazzle.com,2023-02-24,471861447375,Asia
Automated,Automated,Others,Zazzle.com,2022-06-12,278176049891,Asia
Automated,Automated,Chargers,St. Vintage Hospital,2023-03-31,925412653618,South America
Automated,Automated,Chargers,Axiom,2022-12-04,915794590768,South America
Automated,Automated,Chargers,AL'S,2022-06-22,150387007589,North America
Automated,Automated,Lighting,Pix-Vue,2022-06-06,854730090114,Asia
Automated,Automated,Others,Fumahol,2022-12-23,779973365611,Europe
Automated,Automated,Others,Pix-Vue,2022-04-07,181129765089,Europe
Automated,Automated,Others,AL'S,2022-09-29,501271412870,Asia
Automated,Automated,Lighting,Fumahol,2022-10-24,801105821789,Europe
Automated,Automated,Chargers,AL'S,2022-05-01,883727770601,South America
Automated,Automated,Chargers,Buy Yogurt,2022-12-18,593873908056,North America
Automated,Automated,Power,Fumahol,2022-07-28,834325939882,North America
Automated,Automated,Lighting,Axiom,2022-11-30,332912809749,North America
Automated,Automated,Lighting,AL'S,2022-04-12,490457975825,Asia
Automated,Automated,Chargers,Large Industries,2022-09-04,137558557776,South America
Automated,Automated,Lighting,Axiom,2022-07-26,595216310978,Asia
Automated,Automated,Others,AL'S,2023-02-22,261209832846,North America
Automated,Automated,Chargers,AL'S,2023-03-16,202309219504,Europe
Automated,Automated,Chargers,St. Vintage Hospital,2022-07-02,381271664254,Asia
Automated,Automated,Chargers,Fumahol,2022-09-01,574981950345,Asia
Automated,Automated,Lighting,Large Industries,2022-04-12,409750691824,South America
Automated,Automated,Others,Fumahol,2022-04-13,233825975855,Europe
,Manual,Chargers,Fumahol,2022-06-22,496394604820,Asia
Automated,Automated,Chargers,Zazzle.com,2022-08-09,166133302224,South America
Automated,Automated,Power,Axiom,2022-08-01,636609432795,North America
,Manual,Others,St. Vintage Hospital,2022-08-17,513167030346,South America
Automated,Automated,Lighting,Large Industries,2022-07-13,681906875336,North America
Automated,Automated,Power,Large Industries,2022-11-24,965678227953,Asia
Automated,Automated,Chargers,Large Industries,2022-12-27,782957804373,North America
,Manual,Power,St. Vintage Hospital,2023-02-16,157694058640,North America
Automated,Automated,Chargers,St. Vintage Hospital,2023-01-03,277810875824,South America
Automated,Automated,Others,AL'S,2022-09-10,304509822024,Asia
Automated,Automated,Others,AL'S,2023-02-20,948587003989,Asia
Automated,Automated,Others,Pix-Vue,2022-04-18,974336590633,Europe
Automated,Automated,Others,St. Vintage Hospital,2022-12-12,374938021648,Europe
,Partial,Chargers,St. Vintage Hospital,2022-11-16,467626295787,Europe
Automated,Automated,Lighting,Pix-Vue,2022-09-28,517512158501,Asia
Automated,Automated,Chargers,Axiom,2022-09-17,690405660472,South America
Automated,Automated,Lighting,AL'S,2022-09-13,843310990430,Europe
Automated,Automated,Lighting,Fumahol,2023-01-23,257248081430,South America
Automated,Automated,Power,St. Vintage Hospital,2022-04-06,936980123981,Asia
Automated,Automated,Others,Fumahol,2022-07-03,531905463910,South America
Automated,Automated,Chargers,St. Vintage Hospital,2022-04-26,704788437292,North America
Automated,Automated,Others,Zazzle.com,2022-10-25,951835735144,North America
Automated,Automated,Power,Pix-Vue,2022-08-29,251289020388,North America
,Manual,Chargers,Fumahol,2022-11-24,923521347406,Europe
Automated,Automated,Power,Pix-Vue,2023-02-07,437914489469,Asia
Automated,Automated,Lighting,Fumahol,2022-12-28,859055507522,Europe
Automated,Automated,Others,Buy Yogurt,2022-10-11,446817375215,Europe
Automated,Automated,Power,Large Industries,2022-04-07,777437653933,South America
Automated,Automated,Others,AL'S,2022-08-27,345321885408,North America
Automated,Automated,Others,Large Industries,2022-08-16,374393164535,South America
Automated,Automated,Power,Large Industries,2022-10-21,743165572590,Europe
Automated,Automated,Lighting,St. Vintage Hospital,2022-05-16,326223003414,Asia
Automated,Automated,Others,Axiom,2022-09-19,788394498848,North America
Automated,Automated,Power,St. Vintage Hospital,2022-12-28,265726888107,Asia
Automated,Automated,Chargers,Zazzle.com,2022-08-04,530652583359,South America
Automated,Automated,Chargers,St. Vintage Hospital,2022-06-19,573212855006,North America
Automated,Automated,Lighting,Fumahol,2022-12-18,816845218567,South America
Automated,Automated,Power,Buy Yogurt,2022-11-14,650499830723,Europe
Automated,Automated,Others,Fumahol,2023-01-04,718425753934,Asia
Automated,Automated,Chargers,Large Industries,2023-01-10,524157970003,Europe
Automated,Automated,Power,Axiom,2023-03-07,262810441106,North America
Automated,Automated,Lighting,Axiom,2022-04-08,249363876420,Asia
Automated,Automated,Lighting,Zazzle.com,2022-12-17,794459430622,Europe
Automated,Automated,Lighting,Large Industries,2023-03-30,470721329622,North America
Automated,Automated,Lighting,Large Industries,2023-03-30,763783527682,Europe
Automated,Automated,Lighting,Zazzle.com,2022-06-04,497737477459,Asia
Automated,Automated,Chargers,Fumahol,2022-05-19,329183766222,North America
,Partial,Chargers,AL'S,2022-04-11,425692198187,Asia
Automated,Automated,Lighting,Fumahol,2022-10-02,286678644590,South America
Automated,Automated,Lighting,Buy Yogurt,2023-03-14,914782406205,Asia
Automated,Automated,Chargers,Axiom,2022-05-17,485204892748,Europe
Automated,Automated,Power,Pix-Vue,2022-12-23,438776284158,Europe
Automated,Automated,Power,Buy Yogurt,2022-06-24,481717237122,North America
Automated,Automated,Chargers,St. Vintage Hospital,2023-03-26,204964008487,Europe
Automated,Automated,Lighting,Axiom,2022-06-18,524321113009,Europe
Automated,Automated,Chargers,Large Industries,2023-01-09,301120927510,Asia
Automated,Automated,Lighting,Axiom,2022-12-21,972895041430,South America
Automated,Automated,Power,Pix-Vue,2022-10-20,516728786224,South America
Automated,Automated,Chargers,Zazzle.com,2023-03-25,246134254042,South America
Automated,Automated,Lighting,Fumahol,2022-04-12,469761037367,Europe
Automated,Automated,Lighting,AL'S,2022-12-08,115562625773,Europe
Automated,Automated,Power,Large Industries,2022-11-28,912565386396,South America
Automated,Automated,Chargers,Pix-Vue,2022-05-14,767766299537,South America
Automated,Automated,Chargers,Zazzle.com,2022-04-08,290047224926,Asia
Automated,Automated,Power,St. Vintage Hospital,2022-09-27,593831324710,Asia
Automated,Automated,Others,Fumahol,2022-06-29,268486835062,Asia
Automated,Automated,Lighting,Pix-Vue,2023-02-22,623201475161,Europe
Automated,Automated,Power,Pix-Vue,2022-08-12,246232325618,South America
Automated,Automated,Others,Fumahol,2022-08-24,540898765010,South America
Automated,Automated,Lighting,Axiom,2022-10-02,520432000013,North America
Automated,Automated,Power,Large Industries,2022-10-18,744741005009,North America
,Manual,Others,Buy Yogurt,2022-10-23,399203366592,Europe
Automated,Automated,Power,Fumahol,2022-08-03,776121494341,Asia
Automated,Automated,Power,Buy Yogurt,2022-08-13,597376507103,Asia
Automated,Automated,Others,Pix-Vue,2022-07-14,104101429963,Asia
Automated,Automated,Others,Zazzle.com,2023-02-12,681098813345,North America
Automated,Automated,Chargers,Axiom,2022-05-18,871650522107,Europe
Automated,Automated,Lighting,Zazzle.com,2022-10-02,449050711170,North America
Automated,Automated,Others,Pix-Vue,2022-09-08,249169771559,Asia
Automated,Automated,Others,St. Vintage Hospital,2022-12-30,758091037686,Europe
Automated,Automated,Power,Pix-Vue,2023-01-26,512625015354,South America
Automated,Automated,Power,Large Industries,2022-07-22,337118334262,Europe
Automated,Automated,Others,AL'S,2023-02-23,688751899140,North America
Automated,Automated,Others,Pix-Vue,2022-08-23,242638977189,Europe
Automated,Automated,Lighting,Zazzle.com,2022-04-15,850719792082,Asia
Automated,Automated,Chargers,Fumahol,2022-11-09,375368415434,South America
Automated,Automated,Power,Axiom,2022-12-01,446071255062,Europe
Automated,Automated,Power,Buy Yogurt,2022-11-21,434316996812,Europe
Automated,Automated,Power,Zazzle.com,2022-10-11,993804672356,Europe
Automated,Automated,Others,AL'S,2022-05-20,206112408010,North America
Automated,Automated,Chargers,Pix-Vue,2022-11-29,845637433517,North America
Automated,Automated,Lighting,Fumahol,2022-09-09,314272426132,South America
Automated,Automated,Power,Fumahol,2022-08-30,784439329008,Europe
Automated,Automated,Chargers,AL'S,2023-01-30,178888374732,Asia
Automated,Automated,Power,St. Vintage Hospital,2022-05-15,710084747921,Europe
Automated,Automated,Others,Buy Yogurt,2022-09-08,378162585955,Asia
Automated,Automated,Chargers,Axiom,2023-01-05,642686890368,Europe
,Partial,Power,Pix-Vue,2022-08-30,687269557115,Europe
Automated,Automated,Others,Fumahol,2022-05-08,339378246720,Asia
Automated,Automated,Lighting,Fumahol,2022-04-04,426461968096,South America
Automated,Automated,Lighting,AL'S,2022-07-18,829002868968,North America
Automated,Automated,Chargers,St. Vintage Hospital,2022-04-08,382035427018,Europe
Automated,Automated,Lighting,Axiom,2023-01-30,436993038855,Europe
Automated,Automated,Others,Buy Yogurt,2023-03-30,149622391687,Europe
Automated,Automated,Power,Pix-Vue,2023-02-21,548632292548,Europe
Automated,Automated,Chargers,Fumahol,2022-06-30,808833151148,South America
Automated,Automated,Lighting,Large Industries,2023-01-18,358482974593,Asia
Automated,Automated,Chargers,Buy Yogurt,2022-10-02,636415401985,South America
Automated,Automated,Power,AL'S,2022-11-06,761494806330,Asia
Automated,Automated,Power,Zazzle.com,2022-04-23,727945714053,South America
Automated,Automated,Chargers,Buy Yogurt,2022-11-26,732958304896,Asia
Automated,Automated,Chargers,St. Vintage Hospital,2022-12-25,172925532598,South America
Automated,Automated,Chargers,Pix-Vue,2022-07-31,326450365495,North America
Automated,Automated,Chargers,Fumahol,2022-12-08,604644173546,South America
Automated,Automated,Others,Buy Yogurt,2022-12-26,990315738165,Europe
Automated,Automated,Others,Large Industries,2022-08-08,461851832374,North America
Automated,Automated,Lighting,Fumahol,2022-10-27,685728220269,South America
Automated,Automated,Chargers,Axiom,2022-10-28,669099651298,North America
Automated,Automated,Others,Fumahol,2022-10-04,955322960695,South America
Automated,Automated,Chargers,Fumahol,2023-01-25,848708139166,North America
Automated,Automated,Lighting,Pix-Vue,2022-10-08,935488937450,Europe
Automated,Automated,Lighting,Large Industries,2022-10-02,255317051498,South America
,Manual,Others,Zazzle.com,2022-05-11,602575457711,North America
Automated,Automated,Lighting,Buy Yogurt,2022-12-18,254304012601,North America
Automated,Automated,Power,Large Industries,2022-06-09,751917366765,Europe
Automated,Automated,Power,Fumahol,2023-02-06,131505636782,Europe
Automated,Automated,Lighting,Fumahol,2022-05-13,965103761764,North America
Automated,Automated,Power,AL'S,2022-06-04,968546301168,Europe
Automated,Automated,Chargers,Axiom,2023-03-13,261428815501,Europe
,Manual,Power,Large Industries,2023-02-03,288891371401,South America
Automated,Automated,Chargers,St. Vintage Hospital,2022-04-04,483654480199,Europe
Automated,Automated,Lighting,Axiom,2022-06-23,600363164909,Asia
Automated,Automated,Chargers,Zazzle.com,2022-11-08,196616366744,Europe
Automated,Automated,Lighting,St. Vintage Hospital,2022-06-23,811419713613,South America
Automated,Automated,Chargers,AL'S,2022-09-12,183798089356,North America
Automated,Automated,Power,AL'S,2022-11-23,827217611841,South America
Automated,Automated,Others,St. Vintage Hospital,2022-08-31,363358188692,Europe
Automated,Automated,Others,St. Vintage Hospital,2022-10-04,558564781568,South America
Automated,Automated,Power,Fumahol,2022-07-21,332036462459,Asia
Automated,Automated,Others,Buy Yogurt,2023-03-27,630973412699,Asia
Automated,Automated,Power,AL'S,2022-05-19,249039564715,North America
Automated,Automated,Power,St. Vintage Hospital,2022-05-29,873582441937,North America
Automated,Automated,Chargers,Pix-Vue,2022-08-08,324357248892,South America
Automated,Automated,Power,AL'S,2022-05-17,993844528763,Asia
Automated,Automated,Chargers,Pix-Vue,2022-04-28,167294794691,Asia
Automated,Automated,Chargers,Fumahol,2022-11-15,477151499119,South America
Automated,Automated,Others,Zazzle.com,2022-11-08,961024207455,North America
Automated,Automated,Others,Axiom,2022-12-08,887677061759,North America
Automated,Automated,Others,Zazzle.com,2023-01-21,587564796998,North America
Automated,Automated,Lighting,Buy Yogurt,2022-05-08,596828106835,North America
,Manual,Others,Zazzle.com,2022-08-03,733364622830,Asia
Automated,Automated,Others,Pix-Vue,2022-12-05,629075854409,Europe
Automated,Automated,Lighting,AL'S,2022-04-16,634477656310,Europe
Automated,Automated,Others,Fumahol,2022-10-09,931047824742,Asia
Automated,Automated,Chargers,AL'S,2022-07-28,907859816183,Europe
Automated,Automated,Lighting,Large Industries,2022-12-16,194939412372,South America
Automated,Automated,Chargers,Fumahol,2022-10-09,801391298617,South America
Automated,Automated,Others,St. Vintage Hospital,2022-09-02,746995708059,Europe
Automated,Automated,Lighting,Large Industries,2022-07-05,387157029819,Europe
,Manual,Chargers,Buy Yogurt,2022-04-21,857431158856,North America
Automated,Automated,Others,Axiom,2023-03-12,212672219424,Europe
Automated,Automated,Chargers,St. Vintage Hospital,2022-08-25,309403547362,North America
Automated,Automated,Lighting,Axiom,2022-09-05,231488205458,South America
Automated,Automated,Lighting,AL'S,2022-08-17,712708338982,North America
Automated,Automated,Power,Buy Yogurt,2022-04-16,841722373687,North America
Automated,Automated,Chargers,Axiom,2022-10-20,248970972052,North America
Automated,Automated,Others,Large Industries,2022-11-11,842773582601,North America
Automated,Automated,Chargers,Buy Yogurt,2022-07-13,726450929337,South America
Automated,Automated,Lighting,AL'S,2022-04-06,510804721445,Asia
Automated,Automated,Power,Large Industries,2022-08-11,675678223544,Europe
Automated,Automated,Chargers,Large Industries,2022-07-10,429763537712,South America
Automated,Automated,Power,AL'S,2022-08-12,797330676700,South America
Automated,Automated,Power,Large Industries,2023-03-21,114141550034,Europe
Automated,Automated,Power,Axiom,2022-05-09,885230822384,North America
Automated,Automated,Chargers,Fumahol,2022-10-18,687999382896,South America
Automated,Automated,Others,Axiom,2022-12-06,606878007810,Asia
Automated,Automated,Power,Axiom,2022-08-01,352685793229,Europe
Automated,Automated,Others,Fumahol,2022-06-26,797821977148,Asia
Automated,Automated,Others,Axiom,2022-07-17,962014561880,South America
Automated,Automated,Power,Large Industries,2023-03-02,336662528069,South America
Automated,Automated,Lighting,St. Vintage Hospital,2022-08-24,508009758889,Asia
Automated,Automated,Power,Fumahol,2022-05-12,102226671624,South America
Automated,Automated,Chargers,Fumahol,2022-05-11,124012438907,Europe
Automated,Automated,Lighting,Fumahol,2022-07-20,978760194756,North America
Automated,Automated,Lighting,Fumahol,2022-11-18,730934529281,Europe
Automated,Automated,Others,Axiom,2022-05-12,616145430212,South America
Automated,Automated,Chargers,AL'S,2022-12-27,174613360933,North America
Automated,Automated,Power,AL'S,2023-02-07,800294674653,North America
Automated,Automated,Others,Large Industries,2022-08-14,509607376246,South America
Automated,Automated,Chargers,Fumahol,2022-10-12,579081893953,South America
,Partial,Others,Axiom,2022-12-15,650597340977,Europe
,Partial,Others,Axiom,2022-04-27,934445795147,Europe
Automated,Automated,Lighting,Pix-Vue,2022-07-04,220555503372,Asia
Automated,Automated,Lighting,Fumahol,2022-09-20,696694384743,South America
Automated,Automated,Lighting,AL'S,2022-08-17,663280101785,South America
Automated,Automated,Others,Zazzle.com,2022-07-09,441074563635,Asia
Automated,Automated,Others,AL'S,2022-09-12,219830193959,South America
Automated,Automated,Power,Pix-Vue,2022-09-02,100443348512,Europe
Automated,Automated,Others,AL'S,2022-04-24,716468124193,North America
Automated,Automated,Lighting,Fumahol,2022-05-11,333023700827,Europe
Automated,Automated,Others,Pix-Vue,2022-12-16,380240671986,Europe
Automated,Automated,Power,St. Vintage Hospital,2022-12-20,902733481664,Europe
Automated,Automated,Lighting,AL'S,2022-04-01,692641938155,Asia
Automated,Automated,Lighting,Axiom,2023-03-02,960200334483,South America
Automated,Automated,Others,Pix-Vue,2023-03-11,484783277848,Europe
Automated,Automated,Others,AL'S,2022-12-26,272431927976,South America
Automated,Automated,Others,St. Vintage Hospital,2023-02-16,725611183018,North America
Automated,Automated,Chargers,AL'S,2022-11-09,325454057341,Europe
Automated,Automated,Others,Fumahol,2022-08-21,882292984924,Asia
,Manual,Power,Fumahol,2023-01-22,413559276699,North America
Automated,Automated,Others,Buy Yogurt,2022-05-07,389151987778,South America
Automated,Automated,Chargers,Large Industries,2022-08-13,106801474857,Asia
Automated,Automated,Power,Large Industries,2023-02-15,692669291732,North America
Automated,Automated,Lighting,Pix-Vue,2022-11-27,287452264381,North America
Automated,Automated,Chargers,AL'S,2023-03-15,415685083112,South America
Automated,Automated,Chargers,Buy Yogurt,2022-10-18,475647196013,Europe
Automated,Automated,Lighting,Large Industries,2022-04-04,844469182638,North America
Automated,Automated,Lighting,Large Industries,2022-07-18,990236671901,Asia
Automated,Automated,Others,Fumahol,2022-12-28,790118147326,Asia
,Partial,Chargers,Buy Yogurt,2022-05-13,176575347709,Asia
Automated,Automated,Others,Fumahol,2023-03-16,464230577077,South America
Automated,Automated,Lighting,Zazzle.com,2022-07-30,750565992392,North America
Automated,Automated,Chargers,Large Industries,2023-02-28,136136026422,North America
Automated,Automated,Others,St. Vintage Hospital,2023-01-01,298828979146,Asia
Automated,Automated,Others,Axiom,2022-05-29,891399948856,Europe
Automated,Automated,Lighting,Zazzle.com,2023-01-27,922119517963,North America
Automated,Automated,Power,Buy Yogurt,2022-09-03,874159006816,South America
Automated,Automated,Chargers,Pix-Vue,2023-01-20,939340871436,North America
Automated,Automated,Power,Zazzle.com,2022-12-10,981201499385,Asia
Automated,Automated,Others,St. Vintage Hospital,2023-02-05,889853537183,Asia
Automated,Automated,Power,AL'S,2022-06-01,934399082706,Asia
Automated,Automated,Lighting,St. Vintage Hospital,2022-06-04,637765743184,Asia
,Partial,Others,St. Vintage Hospital,2022-12-25,956137369034,Europe
Automated,Automated,Power,Large Industries,2022-04-23,382507689313,South America
Automated,Automated,Power,Pix-Vue,2022-10-24,186073132150,Asia
Automated,Automated,Lighting,AL'S,2022-08-21,774968654010,South America
Automated,Automated,Chargers,Zazzle.com,2022-09-24,658811928794,North America
Automated,Automated,Others,Buy Yogurt,2023-03-24,779361463885,North America
Automated,Automated,Chargers,Fumahol,2022-08-06,744756369099,North America
Automated,Automated,Lighting,AL'S,2022-11-12,811799591008,South America
Automated,Automated,Power,Axiom,2022-04-06,783160585835,Europe
Automated,Automated,Lighting,Pix-Vue,2022-07-17,270891502443,South America
Automated,Automated,Chargers,Axiom,2022-12-04,919257257679,Asia
,Manual,Power,Fumahol,2023-02-08,266545141524,Europe
Automated,Automated,Others,Fumahol,2022-11-26,922098782856,North America
Automated,Automated,Power,Zazzle.com,2022-10-15,897728166765,Europe
Automated,Automated,Others,Fumahol,2022-04-24,787894891008,South America
Automated,Automated,Lighting,Buy Yogurt,2022-06-24,669145616978,Asia
Automated,Automated,Power,Pix-Vue,2022-06-11,226982673027,North America
Automated,Automated,Power,St. Vintage Hospital,2022-08-30,437245346766,North America
Automated,Automated,Chargers,St. Vintage Hospital,2023-03-20,461589991635,Asia
Automated,Automated,Power,Fumahol,2022-05-26,316048638073,Asia
Automated,Automated,Others,St. Vintage Hospital,2023-03-17,481529019146,South America
Automated,Automated,Power,Large Industries,2022-06-10,164285298902,Europe
Automated,Automated,Chargers,Buy Yogurt,2022-09-06,317082511351,Asia
Automated,Automated,Lighting,Fumahol,2022-06-14,993807490308,Europe
Automated,Automated,Others,Fumahol,2022-06-04,780867509987,North America
Automated,Automated,Others,Fumahol,2022-08-16,642289012050,South America
,Manual,Lighting,Zazzle.com,2022-12-10,946018759558,South America
Automated,Automated,Others,AL'S,2022-06-07,805845458130,South America
Automated,Automated,Lighting,Large Industries,2022-05-02,150022693016,Asia
Automated,Automated,Chargers,Pix-Vue,2022-06-27,831715767263,Asia
Automated,Automated,Others,Zazzle.com,2022-11-10,434592471222,North America
Automated,Automated,Others,Zazzle.com,2022-07-10,653912000802,South America
Automated,Automated,Power,St. Vintage Hospital,2022-05-05,702465178498,Europe
,Partial,Others,Pix-Vue,2022-05-21,532020144368,North America
Automated,Automated,Others,St. Vintage Hospital,2022-07-25,471944069820,North America
Automated,Automated,Chargers,Fumahol,2023-01-16,536439834670,Europe
Automated,Automated,Chargers,Fumahol,2022-11-20,964102206320,Asia
Automated,Automated,Lighting,Buy Yogurt,2022-05-07,432900208491,South America
,Manual,Others,St. Vintage Hospital,2022-05-10,140671371978,North America
Automated,Automated,Others,Fumahol,2023-03-14,176698094927,South America
Automated,Automated,Lighting,Large Industries,2022-04-16,698848235517,Europe
Automated,Automated,Others,Large Industries,2022-07-22,581808240679,South America
Automated,Automated,Chargers,Axiom,2023-03-27,783151231586,South America
Automated,Automated,Others,AL'S,2022-05-12,499997019318,North America
Automated,Automated,Power,Axiom,2022-06-29,299016845296,Europe
Automated,Automated,Lighting,Buy Yogurt,2022-08-08,672033980782,Europe
,Manual,Others,Axiom,2022-10-07,456784643611,Europe
Automated,Automated,Lighting,Large Industries,2022-07-06,668721319885,North America
Automated,Automated,Power,Large Industries,2022-08-01,513379749149,South America
Automated,Automated,Others,St. Vintage Hospital,2023-03-07,370043741125,Europe
Automated,Automated,Others,Fumahol,2022-06-18,474289117469,Europe
Automated,Automated,Lighting,AL'S,2023-02-06,778539101663,South America
,Partial,Chargers,Buy Yogurt,2022-06-08,354723773711,Europe
Automated,Automated,Lighting,Large Industries,2023-01-25,621156991615,South America
Automated,Automated,Others,Fumahol,2023-01-24,315790243130,Europe
Automated,Automated,Chargers,Large Industries,2022-07-13,185979554613,South America
Automated,Automated,Power,St. Vintage Hospital,2023-03-29,354301987706,South America
Automated,Automated,Others,Buy Yogurt,2022-05-11,403102552066,Europe
Automated,Automated,Chargers,St. Vintage Hospital,2022-11-22,148021082547,North America
Automated,Automated,Others,Large Industries,2023-03-22,162894718031,South America
Automated,Automated,Chargers,Axiom,2023-03-06,792421438477,Europe
Automated,Automated,Lighting,St. Vintage Hospital,2022-07-24,279440135823,Asia
Automated,Automated,Others,AL'S,2022-12-26,837598441366,Europe
Automated,Automated,Power,Buy Yogurt,2022-04-08,166849143252,North America
Automated,Automated,Others,Large Industries,2022-12-20,457270503386,South America
Automated,Automated,Chargers,Pix-Vue,2022-09-30,835587905935,Asia
Automated,Automated,Power,AL'S,2023-02-20,262284303900,North America
Automated,Automated,Power,St. Vintage Hospital,2022-08-26,314021250533,Europe
Automated,Automated,Power,Zazzle.com,2022-10-26,338117363750,Asia
,Partial,Power,AL'S,2022-09-03,928609895494,Asia
Automated,Automated,Lighting,Axiom,2023-03-24,427283345888,Europe
,Partial,Others,Axiom,2022-10-28,444510052601,South America
Automated,Automated,Others,AL'S,2023-02-16,449249291031,North America
Automated,Automated,Chargers,Axiom,2023-02-03,633657386217,South America
Automated,Automated,Power,St. Vintage Hospital,2023-02-11,604615595543,Asia
Automated,Automated,Lighting,AL'S,2022-07-24,305278121129,Europe
Automated,Automated,Chargers,Axiom,2022-09-05,413242458667,Europe
Automated,Automated,Power,St. Vintage Hospital,2022-12-08,889330219192,North America
Automated,Automated,Lighting,St. Vintage Hospital,2022-08-17,121119342263,Asia
,Partial,Chargers,AL'S,2022-11-26,631937099284,Europe
Automated,Automated,Power,Pix-Vue,2022-08-16,374584369023,South America
Automated,Automated,Lighting,Buy Yogurt,2022-09-09,157340358094,Asia
Automated,Automated,Others,Large Industries,2022-04-09,569329660169,North America
Automated,Automated,Chargers,Zazzle.com,2022-04-29,798215428426,Asia
Automated,Automated,Lighting,Buy Yogurt,2023-02-25,428375741279,South America
Automated,Automated,Power,Large Industries,2022-12-23,978560282147,Europe
Automated,Automated,Others,Zazzle.com,2022-11-27,870212719147,North America
Automated,Automated,Chargers,St. Vintage Hospital,2023-03-27,880480743752,Asia
Automated,Automated,Lighting,Large Industries,2023-03-04,500140319452,South America
Automated,Automated,Chargers,Zazzle.com,2022-11-16,886537420005,North America
Automated,Automated,Chargers,Large Industries,2022-09-27,750245563004,Europe
Automated,Automated,Chargers,Pix-Vue,2023-03-30,448175144058,North America
Automated,Automated,Chargers,Axiom,2023-02-06,551263237202,Asia
Automated,Automated,Chargers,Large Industries,2022-10-04,584147285957,Europe
Automated,Automated,Lighting,Buy Yogurt,2022-04-17,919279392239,North America
Automated,Automated,Lighting,Pix-Vue,2022-09-11,436413692903,North America
Automated,Automated,Others,Buy Yogurt,2022-06-11,462788541468,Asia
Automated,Automated,Power,St. Vintage Hospital,2022-04-01,306365919145,North America
Automated,Automated,Others,Pix-Vue,2022-08-29,643397753799,Asia
Automated,Automated,Chargers,Large Industries,2022-08-14,959164814825,South America
Automated,Automated,Power,Zazzle.com,2022-05-26,491982015590,North America
Automated,Automated,Chargers,St. Vintage Hospital,2022-06-22,310353318967,Europe
Automated,Automated,Power,Large Industries,2022-12-10,431870986475,Europe
Automated,Automated,Others,Zazzle.com,2022-12-07,147962600064,Asia
Automated,Automated,Lighting,Buy Yogurt,2022-09-14,108646428326,Asia
Automated,Automated,Lighting,Axiom,2022-07-30,433947435496,Europe
Automated,Automated,Lighting,Buy Yogurt,2023-02-11,424044541827,Asia
Automated,Automated,Others,Zazzle.com,2022-06-19,822018832782,Asia
Automated,Automated,Lighting,Buy Yogurt,2022-10-03,298731435158,Europe
Automated,Automated,Chargers,AL'S,2022-08-12,864909537160,North America
Automated,Automated,Chargers,Fumahol,2022-06-07,154489976605,South America
Automated,Automated,Chargers,Axiom,2023-01-22,513021556426,Europe
Automated,Automated,Chargers,Buy Yogurt,2022-10-28,694803562300,South America
Automated,Automated,Others,Axiom,2022-06-10,879650013470,Asia
